row_id,tweet_id,created_at,user,location,text
750,'1263612476370890752,5/21/20 23:27,Doctor_Sud,United Kingdom,@CHRE_UK proud to contribute in supporting healthcare practitioners and smokers with practical quitting tools durin… https://t.co/vmnJpMnKNO
751,'1263612473715892224,5/21/20 23:27,tylerscott,KCMO,"@JamalNeff @JohnOGara @chicagotribune You gamble every time you walk out of your front door, similar to you having… https://t.co/Co76A3cDi6"
752,'1263612473678139392,5/21/20 23:27,SharecareInc,,"As a Georgia-grown company, we’re deeply committed to the health of our state. As Governor @BrianKempGA announced t… https://t.co/KTsYKdJUtP"
753,'1263612472503795718,5/21/20 23:27,ChicoER,"Chico, Calif.",Newest COVID-19 case confirmed in Butte County https://t.co/ivNrenqabS
754,'1263612472424005633,5/21/20 23:27,FahimRahmani11,,Where are NFL MLB NBA NHL NASCAR PGA Hollywood They Need United Together Teaching Public About Hands Washing 6' Dis… https://t.co/YVjIPfWLll
755,'1263612471451029507,5/21/20 23:27,AlanaOluwagbemi,Nigeria,"MY LATEST POST ON COVID -19 AND HUMAN RIGHTS IN NIGERIA

lengthy but a good read.

https://t.co/ILm9PaaAYG https://t.co/SVN3OG0ghb"
756,'1263612470461161472,5/21/20 23:27,HarbesonPatric1,,COVID-19 could cause a spike in child and pregnant parent mortality rates https://t.co/NTQzxyjZIY via @YouTube
757,'1263612469752352774,5/21/20 23:27,RosemarieKNorr,,“MMR Vaccine Appears to Confer Strong Protection from COVID-19: Few Deaths from SARS-CoV-2 in Highly Vaccinated Populations”
758,'1263612469437759488,5/21/20 23:27,Radster65,,Oversight? States Guilty of Doubling Up COVID-19 Test Results | The News... https://t.co/JkjfwTo2KN via @YouTube
759,'1263612468082835456,5/21/20 23:27,MurrayALee,"Edmonton, Canada",@maxfawcett @joshyyc I think the Notley government might have had the courage to bring in a PST had they won a seco… https://t.co/yaWTuyV63j
760,'1263612466426249218,5/21/20 23:27,NARALMissouri,https://www.facebook.com/naral,Thank you @erinkingmd @alidreith &amp; @hchdiz for joining us tonight to share your passion and expertise! We're so gra… https://t.co/ZiGXFVPrr3
761,'1263612460994453506,5/21/20 23:27,DoraMariaCosta,"Seattle, WA",Florida knew a COVID-19 pandemic was likely. State leaders didn’t warn the public. https://t.co/1hNTJqm9hV
762,'1263612460604383232,5/21/20 23:27,Justaguyinhk,Hong kong ,@VibattuEUspox you guys don't even dare to put china on covid19 report. No one expect you can do anything but watch for this. pussy
763,'1263612456133431297,5/21/20 23:27,caldillocongrio,,@AlbertoMayol food for thought:    https://t.co/yarrKH0WMe
764,'1263612455831257088,5/21/20 23:27,Ned83730603,Australia,@B19532804 @AnnabelleT53 @WJGunning @ThriveAngel @SpeakerPelosi @realDonaldTrump @POTUS A confronting statistic for… https://t.co/f4LggQgVvT
765,'1263612454862454785,5/21/20 23:27,dollatoholla,,"News is gravitating towards ""whypeepo"" and ""muh racism"" again, so I guess corona is donezo.

#Covid_19 #jogger #racism"
766,'1263612451989475329,5/21/20 23:27,mhmtmukemmel1si,,@BillurEris Covid-19 online 😔 https://t.co/4xqZHq1V5F
767,'1263612449397387271,5/21/20 23:27,thegreghull,Terra Firma,"All I need to do is carry a mask? What a relief! Thanks, @realDonaldTrump!! #Covid_19 #COVID https://t.co/zy7pDTBcbn"
768,'1263612446838849537,5/21/20 23:27,commoncurator,,#Coronavirus in #Iowa : 'Mass #evictions ' feared if #governor #Reynolds lifts #moratorium. #covid19 #pandemic… https://t.co/MoSt2G8Q7Q
769,'1263612445244813312,5/21/20 23:27,stephphilip8,,ENOUGH OF THE POLITICAL GAMES: FINALLY A HUGE HYDROXYCHLOROQUINE TRIAL UNDERWAY TO SEE IF HEALTH-CARE WORKERS PROTE… https://t.co/Cntl2djERY
770,'1263612444053852166,5/21/20 23:27,pangifrane,,"@Airbnb I need to cancel two of my bookings due to COVID-19, I need desperately a total refund, but the only option… https://t.co/WeP9M1P94n"
771,'1263612443730882560,5/21/20 23:27,jennawadsworth,"Raleigh, NC",Just a reminder the @US_FDA still treats gay &amp; bisexual men like second class citizens when it comes to donating bl… https://t.co/98MLau7NUl
772,'1263612441583251456,5/21/20 23:27,tracysherlock,Vancouver BC,"About some concerns over the language in the education documents, Dr. Henry says, ""Certainly if anybody in a family… https://t.co/tqWO8m7k9d"
773,'1263612439817367552,5/21/20 23:27,Nicwilson58,Brisbane Queensland,"@FaithNaff  so Covid19 vaccine, which does not exist mind you, is a trick huh.  My there is some dumb folk in this… https://t.co/tosTbsFbFQ"
774,'1263612438395727872,5/21/20 23:27,Mmmnivore,USA,@Stop_Trump20 88. Significant risk for COVID-19.
775,'1263612437972033542,5/21/20 23:27,FEkpuk,,The NY governor is saying over 60% of new cases of covid-19 are from people who stayed home &amp; now the CDC is saying… https://t.co/gaEOjc4vKB
776,'1263612437804302337,5/21/20 23:27,NYRangers68,"Iowa City, IA","@kati02683402 @mmpadellan @realDonaldTrump @FoxNews 93,000+ in six weeks is exponentially worse than 10,000 in six… https://t.co/WLhcH2mMy3"
777,'1263612437674299393,5/21/20 23:27,CamiloSmith,NJ-Made/3rd Coast Based 🤘🏽,ICU capacity strained at LBJ and Ben Taub hospitals due in part to COVID-19 https://t.co/HVdb42vHVH
778,'1263612430283923456,5/21/20 23:27,a_taoriox,Lagos,"@Omojuwa Omojuwa believing the virus is in Nigeria means something is wrong.
A street brother of mine took his wife… https://t.co/yhEk6jMGPa"
779,'1263612428224466944,5/21/20 23:27,Mikedecker,"Salt Lake City, UT",#COVID19 will make a great study in a few years on how humans take selective data to formulate bias conclusion whil… https://t.co/LvZNwCdAq5
780,'1263612427641315330,5/21/20 23:27,michaelmannspc,"Rosamond, CA (Kitanemuk Land)",I actually agree with this. Calling COVID-19 the 'Chinese Virus' is hate speech. Chinese (people) is not the same t… https://t.co/iQy1PMjnvL
781,'1263612426219446273,5/21/20 23:27,Peppermint7Gems,California,"CA hospitals responded swiftly to #COVID19, but that response came at a high cost. Send a message to your state law… https://t.co/0GIpnG8TAy"
782,'1263612424885727232,5/21/20 23:27,EnragedApostate,"Elk Grove, Golden State","@CBSEveningNews @CBSNews @Columbia @weijia It's not a hard choice as to whom to believe

Accomplished scientists wi… https://t.co/JZWxvgGOYp"
783,'1263612424743276544,5/21/20 23:27,amerasia_mba,"Las Vegas, NV",New video from #HBS: Managing Through Crisis: What Does Precision Medicine Look Like In A Post COVID-19 World?… https://t.co/utFDfy7W4T
784,'1263612424604827656,5/21/20 23:27,KarlRWalko,"Audubon, NJ","I donated to the @PHLCovid19Fund, a rapid response fund to support Greater #Philadelphia #nonprofits at the frontli… https://t.co/ldvzZKLsDI"
785,'1263612424495693825,5/21/20 23:27,tim10bob,"Tennessee, USA","@MarshaBlackburn The Trump Administration is responsible for 94,965+ deaths and over  1.5 Million + Covid-19 cases… https://t.co/o7vaulxEMl"
786,'1263612424260706304,5/21/20 23:27,BlackKangoPhoto,"Oakland, CA",The #Covid19 Files: So? Which #Sanfrancisco political big wig was getting a tour of #Lakemerritt in #Oakland today?… https://t.co/ISbTkoCTFD
787,'1263612424164442112,5/21/20 23:27,Gregorytrace1,"Virginia Beach, VA","@realDonaldTrump winding down the COVID-19 task force because the health and welfare of the American people are ""no… https://t.co/hc12Z89AtD"
788,'1263612418581823493,5/21/20 23:27,5JShanks,Jefferson City MO,@EricGreitens I am curious to know how your response to COVID-19 would have compared to that of @GovParsonMO.  Ther… https://t.co/UQYbP4thxL
789,'1263612418363662337,5/21/20 23:27,JuneeSthnCross,"Junee, New South Wales",One new COVID-19 death - three new cases in NSW overnight https://t.co/FTJLHwg3SC
790,'1263612417973587968,5/21/20 23:27,Markit11143719,,@KellyO @maggieNYT Trump is responsible for 30+ thousand deaths from Covid-19 because of his hoax position. Trump's… https://t.co/5UHBOkMCC8
791,'1263612417721937921,5/21/20 23:27,macleans,Canada,"Trump endorsing hydroxychloroquine to ward off COVID-19, offers a stark lesson in how science, social media, politi… https://t.co/EvopRFdFVj"
792,'1263612416971210757,5/21/20 23:27,prpnews,,https://t.co/lYX8uT8dTF Pharmacists on the Frontlines of COVID-19
793,'1263612415075397632,5/21/20 23:27,LotusOak2,"NoVA, USA","Dr. Stephen Smith, an infectious disease specialist, on using hydroxychloroquine/azithromycin combo to treat… https://t.co/md8YDZAWmT"
794,'1263612411908669441,5/21/20 23:27,mclaracostaaa,"Philadelphia, PA","""How do you trim a horse’s hoof?"" today on random knowledge sponsored by COVID-19. Seriously look it up."
795,'1263612410864324609,5/21/20 23:27,HattersleyforFL,"Riverview, FL",Don’t forget to tune in to our next tele-town hall tomorrow at 4 pm on the disproportionate impact that #COVID19 ha… https://t.co/2nxmwzwJmP
796,'1263612408515436545,5/21/20 23:27,Charlez_Polak,"Lagos, Nigeria","So, it's a new year for me already. I pray for the grace and strength to do better than I did last year. Despite th… https://t.co/psa8BlKxkf"
797,'1263612406791458817,5/21/20 23:27,RobertPetrocel2,"Los Angeles, CA","@JoeDotMac1 @PenalopeH @OANN I'm a lawyer.  I've been a lawyer for 35 years.  Recently, I have litigated #covid19 c… https://t.co/772gYzWKOu"
798,'1263612406560731136,5/21/20 23:27,DrJohnSPark,"Cambridge, MA",We’re proud to partner with @KoreaFoundation to explore major policy questions confronting leaders in the era of CO… https://t.co/15eXxePTMZ
799,'1263612405952786442,5/21/20 23:27,JulieDanelle777,"Kansas City, MO",@mjfree Sounds like he's confused his AIDS test with the COVID-19 test.
800,'1263612403603984387,5/21/20 23:27,MichaelTillots5,,"#QAnon #COVID__19 #Corruption 

Sicily's coronavirus emergency coordinator was arrested along with nine other peopl… https://t.co/Il6lf5Cl0x"
801,'1263612402828029954,5/21/20 23:27,UsePSI,"Houston, Texas","Why Purpose-Driven Businesses Are Faring Better In Covid-19
#businessgrowth 
https://t.co/8BAPgh3QJD https://t.co/fPAwV8cbhS"
802,'1263612402651860992,5/21/20 23:27,ZehabeshaNews,Washington DC,Differential Effects of Intervention Timing on COVID-19 Spread in the United States https://t.co/KyHPQwsxFS
803,'1263612400919474176,5/21/20 23:27,JohnGlendenni10,"California, USA","Okay people you know what to do.
Take it to his office phones &amp; all court house and attorney general phone lines yo… https://t.co/HgIrBq1o6r"
804,'1263612400843886592,5/21/20 23:27,erikcarrion,LA - SF - NYC - PR,It's been 7 days and I still haven't received my covid-19 test results.
805,'1263612400088936448,5/21/20 23:27,todtreat,,From never teaching online to an online magic show. Well done Prof Brinkman. Movin’ remote! #onlinelearning… https://t.co/OhIJSkb6Lm
806,'1263612399468208129,5/21/20 23:27,AVR044,,Donald Trump Wears Mask at Ford Plant https://t.co/K58LfrTa9O #SmartNews
807,'1263612397417312260,5/21/20 23:27,CNKDSSRS4,,Trump says US won't close over second COVID-19 wave ⁦@realDonaldTrump⁩ You have left those decisions to governors!
808,'1263612395932565506,5/21/20 23:27,Mom0U812,earth ,"Coronavirus Update (Live): 5,188,043 Cases and 334,012 Deaths from COVID-19 Virus Pandemic - Worldometer https://t.co/wKGAr0PL2a"
809,'1263612392329658369,5/21/20 23:27,ovpem,,570 employees at a Tyson warehouse in North Carolina tested positive for COVID-19 https://t.co/TKYrqnDiLw
810,'1263612391356596225,5/21/20 23:27,Rebel47885849,Back 40,@Extenebris_Lux @USMC_3 This covid19  will be back in the fall.. worse than this first go round..
811,'1263612391041966084,5/21/20 23:27,reslus,🇨🇦,"The @SFSS1 #Covid19 ""C19 Coalition"" campaign to lobby the federal and provincial governments is going exactly as pl… https://t.co/bEIzXUQj59"
812,'1263612390106595328,5/21/20 23:27,iVanhansell,Panama,Navajo Nation: Where COVID-19 claims whole families - ABC News via @ABC - https://t.co/E7VTEMidyw
813,'1263612387334197259,5/21/20 23:27,CathyLByrne,Dublin Ireland,@Butterfly0Flove @President_MU @_jimduggan @gleesonj Did you know that if you are lucky enough to survive COVID19 y… https://t.co/zYpB6HCev0
814,'1263612385471991810,5/21/20 23:27,irie1972,"Tatooine, Hoth, CoffeeShops",‘I tested positively — in another sense’: @realDonaldTrump Trump fumbles trying to explain he doesn’t have COVID-19. https://t.co/Q1fxaWJ1LQ
815,'1263612385409093632,5/21/20 23:27,DanielYHongMD,,Thanks to my baby sister- I won!!! Thanks @JetBlue. Taking all suggestion on where I should go! 😎🙌 #MedTwitter… https://t.co/iIdzfKzgRQ
816,'1263612384561655809,5/21/20 23:27,gruntvegan,,"Jonathan Safran Foer, author of #EatingAnimals argues as COVID19 rages, now is the time to reassess what's essentia… https://t.co/2gp1TOarRw"
817,'1263612383970365441,5/21/20 23:27,itsMADDENing,"Music City, USA",@weijia Can you make sure to ask Donald will he be honoring the 100k that died in “The War against the Invisible En… https://t.co/TNXrIJqGEr
818,'1263612382284337158,5/21/20 23:27,armintorrentos,"Texas, USA",'We've never seen this': wildlife thrives in s US national parks https://t.co/Oxafk44a75
819,'1263612381948784642,5/21/20 23:27,HeartlandPolicy,Illinois,Day 2 of #IL legislative session has wrapped &amp; @heartlandhelps Health Policy expert @DanRabbittt is breaking down w… https://t.co/LKwzovCTjr
820,'1263612380891828225,5/21/20 23:27,Wiloceraptor,"Quincy, MA","Actually, it’s sort of sweet! And all profits go to the WHO global COVID 19 fund if anyone is interested.… https://t.co/aP8T9NmGTu"
821,'1263612380363161602,5/21/20 23:27,2B_Painfree,Somewhere Left of Center,@RaeMargaret61 Wonderful!  We need a cohesive example to beat #COVID19
822,'1263612379620835328,5/21/20 23:27,54nightengale,,"Coronavirus live updates: 

Global COVID-19 cases reach 5 MILLION https://t.co/tjBr9xV7Gb via @nbcnews"
823,'1263612379507462144,5/21/20 23:27,Peppermint7Gems,California,".@Asm_Nazarian CA hospitals responded swiftly to #COVID19, but that response left them in a severe financial crisis… https://t.co/sVYy2wkL2F"
824,'1263612377297301504,5/21/20 23:27,New_Westminster,"New Westminster, BC",Face masks and gloves (PPEs) should be bagged and disposed of in the garbage to help prevent the spread of COVID-19… https://t.co/rf9uKoZAcc
825,'1263612377272025089,5/21/20 23:27,PattiTressler,"Georgia, USA",Sweet surprise for Maggie today when her Cherokee County Special Olympics Track Coaches came by to visit from a dis… https://t.co/kB4dNvakNC
826,'1263612375216898050,5/21/20 23:27,prasantojha_,Delhi,"@Undefinedspace1 @CMOKerala Secondly, #Covid19 don't know guidelines? It's doesn't follow any procedure of any coun… https://t.co/MGx9vwpVlA"
827,'1263612371521732609,5/21/20 23:27,SYNERGYphl,,"We donated to the @PHLCovid19Fund, a rapid response fund to support Greater #Philadelphia #nonprofits at the frontl… https://t.co/7cSezkIcqy"
828,'1263612370175303680,5/21/20 23:27,stu_art_here,,Wonderful team effort to get this important commentary out. Anakinra in COVID-19: important considerations for clin… https://t.co/jhMmlX3oTg
829,'1263612365272039425,5/21/20 23:27,iamtraciwithani,"Billings, Montana",UNREAL: Orange County Doctor Breaks His Silence on COVID-19 https://t.co/tsmYUtUyTB via @YouTube
830,'1263612364861190144,5/21/20 23:27,KaylaSohns,"Texas, USA",Tuned into @ErinForYall ‘s virtual town hall w @GregHansch from @NAMITexas continuing the conversation on COVID19’s… https://t.co/AVDd0aElPi
831,'1263612362138939402,5/21/20 23:27,kimirobin,Phoenix via Los Angeles,"Terrace House, but during COVID-19 (via r/terracehouse) https://t.co/u0derFIF6A"
832,'1263612360780021761,5/21/20 23:27,NCfarmer321,,@AnitaFinlay So sorry for your loss. I lost my mom early April 💔💔💔 (not covid19 related).
833,'1263612359404290049,5/21/20 23:27,bradentonherald,"Bradenton, Florida","Keys nursing home didn’t report 13 deaths, including 7 possibly from COVID-19: report https://t.co/8AtI7FSBgI"
834,'1263612356799672324,5/21/20 23:27,MichaelTibollo,"5100 Rutherford Rd.,Unit 3.",Please see today's #COVID19ON update. You can always find the most up to date information by visiting… https://t.co/BwgAxaw4LY
835,'1263612355784716288,5/21/20 23:27,DarcieWige,"Canon City, Colorado",The CDC Is A Fraud! They Lied! Surprised?!? #CDCLies @realDonaldTrump #POTUS  https://t.co/QFRSMIp9fs
836,'1263612355025555457,5/21/20 23:27,JamesShorts14,NC,@CNN Obviously a partition narrative spun for a our leftist news medias.   Perhaps CNN could ask Michigan's AG how… https://t.co/S5jorIOf5w
837,'1263612354950037506,5/21/20 23:27,UrgentCare3D,,"Staying at home, eating healthy foods, doing daily exercise, and following the government guidelines are some ways… https://t.co/Qwq466VATH"
838,'1263612354660458496,5/21/20 23:27,ActofLife3,,"#coronavirus
#COVID19
#QuarantineQuotes 
#QuarantineLife  
#Quarantinestories 
#quarantineplaylist 

Actually we ar… https://t.co/mNL8hAu7Rp"
839,'1263612354320834561,5/21/20 23:27,leonerduk,,Youknow how guns are basically an epidemic in the US but a solved problem in the rest of the world... One where peo… https://t.co/UcxvMTxDLJ
840,'1263612350319468545,5/21/20 23:27,PhillySJUnited,"Philadelphia, PA",#neighborshelpingneighbors is what #PHLove is all about! #shoutout to #Philly talent like @djdiamondkuts for being… https://t.co/UHOaqAN61e
841,'1263612350189522951,5/21/20 23:27,DiazHub,"Globe, AZ",COVID-19 nurse with swimsuit under her gown exposes PPE issues in Russia https://t.co/S8sJteM7KC
842,'1263612349619068930,5/21/20 23:27,LiamStenson93,United Kingdom,"Hahaha yeah that’s good satire.
#Covid_19 #COVIDIDIOTS #TheSimpsons #TrumpsJealousOfObama #TrumpDeathToll https://t.co/uhDdQUDMuc"
843,'1263612347639308289,5/21/20 23:27,MannyTerrebonne,,@arielhelwani this is probabaly the scene that best describes the new negotiations going on in the Covid-19 envirom… https://t.co/NFO8IQ0P6L
844,'1263612344476643328,5/21/20 23:27,Peppermint7Gems,California,".@SenateHertzberg CA hospitals responded swiftly to #COVID19, but that response left them in a severe financial cri… https://t.co/IxMjcthVBS"
845,'1263612343839227904,5/21/20 23:27,LangGalloway10,,"I'm playing in the State Farm Play Apart Together tournament at 8pm ET tonight on Twitch and Facebook, raising mone… https://t.co/p8fm58OjUq"
846,'1263612343331717120,5/21/20 23:27,SIDrunks,"Carbondale, IL",How I visualize the early to open states. #pandemic #COVID19 #Startrek https://t.co/8z61bEf637
847,'1263612336994213889,5/21/20 23:27,ZenInHouston,,"Remember this when November comes. The @GOP and @realDonaldTrump are about money over lives.

#COVID19
#coronavirus… https://t.co/dvTF9A2kB3"
848,'1263612331801509888,5/21/20 23:27,SoCalValleyGal,"California, USA","@thisismrsblack @RaphaelTiriel @AlanJFisher0 With near universal use of cloth and medical
masks worn in public in W… https://t.co/DJJzg0POlw"
849,'1263612331235381249,5/21/20 23:27,dxena2,Miami Florida ,"@senatemajldr 4 Americans died in Benghazi.

The GOP was outraged at Obama, had TEN investigations.
95,000 American… https://t.co/qL87G4wGWf"
850,'1263612331000545287,5/21/20 23:27,MaryCLong,New Orleans,"Top story: Facebook to Broaden Remote Workforce Due to Covid-19 – Adweek https://t.co/fW7PTmL1xN, see more https://t.co/r9wmKlhJjm"
851,'1263612330933284864,5/21/20 23:27,baek_berry,,A spitfire post. Important. https://t.co/AzC4OpvXTY
852,'1263612329087823878,5/21/20 23:27,looksgneiss,away from u,posted on FB that we’re giving away free posters w covid 19 info to flatten the curve and people have the audacity… https://t.co/Egg2Ik8axL
853,'1263612329016639488,5/21/20 23:27,JoJuliaPhoto,"Denver, CO","Well, if this isn’t a sign-of-the-times family portrait 😂 Isn’t it so cool that everything we do right now is going… https://t.co/Ju8FCYYUcw"
854,'1263612327540097025,5/21/20 23:27,cestleiden,,The U.S. Shouldn't 'Draw the Wrong Lessons' as COVID-19 Slows: Dr. Leana Wen and Dr. Scott Gottlieb https://t.co/JztGq1jKhV
855,'1263612327032754177,5/21/20 23:27,VC_watcher,Cologne,Researchers use predictive models to calculate more accurate COVID-19 case fatality ratios | VentureBeat… https://t.co/0J1xZDnpQS
856,'1263612325954818049,5/21/20 23:27,DuaneRoberts,"Elk Grove, California",Fitbit needs you to help with their COVID-19 early detection study.  | TechCrunch https://t.co/9ieyvXvwUy
857,'1263612323140435968,5/21/20 23:27,TerriE1001,"Fort Lauderdale, FL","“When they gave the diagnosis, I felt like it was a death sentence. I’m like, ‘How can I be sick? How? I’m on the h… https://t.co/B0r2YYmlmj"
858,'1263612323136143361,5/21/20 23:27,berthalbruner,"woodbine, new jersey",@John_F_Kennnedy All of that is irrelevant!!! It is being banned and criticized BECAUSE IT WORKS AGAINST COVID-19!!… https://t.co/g88tmYsvot
859,'1263612322884419585,5/21/20 23:27,_JustAnother1_2,,@GretaThunberg Seems Apex Predator Man's species TOTAL FINANCIAL RUIN thru Nature's Global Warming mutant Virus's (… https://t.co/2o5MR95I8T
860,'1263612322133815297,5/21/20 23:27,MeezabW,,"@Sadaqat197 I am not talking about covid 19 
I am talking about myself"
861,'1263612321043222529,5/21/20 23:27,GroveKilosdad73,Down in the Everglades🐊🌴,"I wonder if there's 38 million more Trump voters?

How many Democrats have lost their jobs and filed for unemployme… https://t.co/X6jlsYFliy"
862,'1263612320552378368,5/21/20 23:27,JohnnyNovak,"Victoria, British Columbia",I will say that I am impressed with the way @fordnation is handling COVID-19 in Ontario but who the hell is directi… https://t.co/2uIJHxFtPo
863,'1263612320514785281,5/21/20 23:27,post_asia,,Coronavirus: Job adverts increase in rural areas despite Covid-19 https://t.co/ycWazcvhQT
864,'1263612318899978240,5/21/20 23:27,YEWWinfo,,yewwNEWS Chechen strongman Ramzan Kadyrov 'hospitalised with suspected Covid-19' | World news | The Guardian… https://t.co/I776gIHf04
865,'1263612318828593152,5/21/20 23:27,Yung_NinoBrown,tryna get to Heaven ✈✈,Ppl don’t know..This Covid -19 is serious man...
866,'1263612317637292032,5/21/20 23:27,CryptoParadyme,,watch trump legalize weed before the election just because it has a shot at curing covid 19
867,'1263612316165173248,5/21/20 23:27,CarolyneZinko,Menlo Park,"Cannabis as a potential preventative for COVID-19? CBD appears to have properties that ""can down-regulate the prote… https://t.co/ULzBc3iyC8"
868,'1263612315666178048,5/21/20 23:27,cmjameslewis,,"I donated to the @PHLCovid19Fund, a rapid response fund to support Greater #Philadelphia #nonprofits at the frontli… https://t.co/flQF68XdTE"
869,'1263612314596622336,5/21/20 23:27,SARSCoV2NAV,"Manhattan, NY",Beware of text message scams claiming a person has been in contact with someone infected with #Covid_19 and then as… https://t.co/kNiytUXHNJ
870,'1263612310251286529,5/21/20 23:27,HaraldofW,,Just watched the interview with Professor Sunetra Gupta at @unherd . Highly recommended🙏🏾 #covid19 https://t.co/2zqcuvVigw
871,'1263612309748035586,5/21/20 23:27,veeringleft,,No new Covid-19 numbers for Ottawa today? @ottawahealth
872,'1263612308934328320,5/21/20 23:27,AIDAorg,"San Francisco, USA",⚠️🇧🇷 #AlertaAIDA Brazil | The rapid spread of COVID-19 among Brazil's indigenous peoples is also due to the federal… https://t.co/YDvktv9mgA
873,'1263612308900777984,5/21/20 23:27,WESH,Orlando - Daytona Beach,"Two months after testing positive for COVID-19, a Central Florida cruise ship worker is heading home https://t.co/QVlm4TkCDR"
874,'1263612307831046145,5/21/20 23:27,FIUDistance,"Miami, FL","FIU has ranked 8th for quality, affordability and student transition during COVID-19 #PawsUp #FIU #ODE… https://t.co/V3cKeZCzc6"
875,'1263612307529183237,5/21/20 23:27,memphisnews,"Memphis, TN","Shelby Co. closer to asymptomatic COVID-19 testing, universal testing in jails after advocacy push https://t.co/8EY1gkB0Xb"
876,'1263612307516436483,5/21/20 23:27,JulieForTruth,America The Beautiful 🇺🇸,@realDonaldTrump @SecretaryCarson The creature in Pennsylvania removed its’ own mother before forcing nursing homes… https://t.co/yVIY5VYUIz
877,'1263612307491426306,5/21/20 23:27,jvogel17,"Columbus, Ohio",tuning in. unfortunately we can't depend on elected officials to make common-sense changes to voting in this… https://t.co/EHBntNbqQQ
878,'1263612306937634817,5/21/20 23:27,jayyyvf,,bruh fuck covid 19 fr. 2020 was the year i’d finally be able to do so much shit that i’ve been waiting for my whole… https://t.co/HTxqP9URQ6
879,'1263612306749042689,5/21/20 23:27,samueljbrewer,Boston,"LIVE now Boston Mayor @marty_walsh is taking your questions on @wgbhnews' ""In It Together"" with @ArunRath. Call 800… https://t.co/rmjLUv825c"
880,'1263612306447106048,5/21/20 23:27,KETV,"Omaha, Nebraska",Woman who warned of outbreak at Life Care Center dies of COVID-19 complications https://t.co/jR6GkqAUN6
881,'1263612306203779074,5/21/20 23:27,FortRussNews,Los Angeles - Belgrade - CDMX ,#UK Lord Sumption Calls Out #BBC Fake News on #UK Lockdown Anti-logic https://t.co/DiM4avh3sY #Coronavirus #Covid19… https://t.co/eFNFk2ErsM
882,'1263612304463147008,5/21/20 23:27,korhangelbiraz,,"social distancing guideline

&lt;•••• 1.5m ••••&gt;
(covid-19)

&lt;•••••• 99m ••••••&gt;
(people that put pineapple on pizza)"
883,'1263612302718193664,5/21/20 23:27,JimJohnsonSci,Global,@DelgiornoKathy Sadly my visit to @vumcdiabetes was a victim of COVID19 but we have rescheduled.
884,'1263612301413953540,5/21/20 23:27,rod_schroetter,France,"The next HR question: How did you support employees during COVID-19? - Culture Amp Blog https://t.co/G4ccE2P14Z, se… https://t.co/JcMdC9QKYh"
885,'1263612297949437953,5/21/20 23:27,elizabethpabon,"Bronx, New York ",My Aunt who lived in Puerto Rico and had Alzheimer’s passed away on Tuesday and was laid to rest today. Unfortunate… https://t.co/TmkfojY77W
886,'1263612296040980487,5/21/20 23:27,KNOE8,"Monroe, LA",Ouachita Parish Police Jury President Shane Smiley said the free COVID-19 mobile testing in Northeast Louisiana has… https://t.co/chdoSXnUIe
887,'1263612294832902144,5/21/20 23:27,NastyJackBuzz,"Cave Creek, AZ",WORLDOMETER Today's COVID-19 results https://t.co/plxixFOGum
888,'1263612294317191169,5/21/20 23:27,gautghai,"Lagos, Nigeria",Who would have thought? #Covid_19 #lockdown #economy #ThisTooShallPass https://t.co/HlrvNsAikM
889,'1263612293587234817,5/21/20 23:27,HSTAvoice,"Honolulu, Hawaii","Distance cannot separate us! Wendy Nickl, Kohala Middle, says “I'm a registrar working at home after three school m… https://t.co/211hbGriT4"
